Date,Open,High,Low,Close,Adj Close,Volume
3/19/1993,45.28125,45.28125,45.03125,45.03125,25.869333,66900
3/22/1993,44.59375,44.875,44.5625,44.78125,25.72571,183400
3/23/1993,44.90625,44.9375,44.8125,44.875,25.779554,55200
3/24/1993,44.8125,45.0625,44.59375,44.875,25.779554,37200
3/25/1993,44.90625,45.25,44.84375,45.15625,25.941128,110100
3/26/1993,45.125,45.15625,44.875,44.90625,25.797504,101500
3/29/1993,44.9375,45.3125,44.9375,45.09375,25.905231,87100
3/30/1993,45.15625,45.21875,45.09375,45.21875,25.977036,56000
3/31/1993,45.34375,45.46875,45.1875,45.1875,25.959085,111600
4/1/1993,45.25,45.25,44.9375,45.03125,25.869333,129500
4/2/1993,44.65625,44.65625,44.09375,44.09375,25.330757,59400
4/5/1993,44.4375,44.4375,44.1875,44.3125,25.456438,172200
4/6/1993,44.40625,44.40625,44.0625,44.1875,25.384615,129700
4/7/1993,44.25,44.34375,44.15625,44.34375,25.474384,28000
4/8/1993,44.53125,44.53125,44.09375,44.28125,25.438469,180800
4/12/1993,44.71875,44.9375,44.65625,44.90625,25.797504,348500
4/13/1993,44.875,45.15625,44.84375,45,25.851377,146100
4/14/1993,45.03125,45.0625,44.90625,44.9375,25.815485,119600
4/15/1993,44.90625,45.03125,44.75,44.9375,25.815485,148600
4/16/1993,44.96875,45.03125,44.875,44.9375,25.815485,47900
4/19/1993,44.9375,45.0625,44.71875,44.75,25.707764,157000
4/20/1993,44.6875,44.75,44.25,44.53125,25.582087,279500
4/21/1993,44.625,44.625,44.375,44.5,25.564137,67900
4/22/1993,44.3125,44.6875,43.9375,43.9375,25.24098,97700
4/23/1993,43.84375,43.96875,43.6875,43.75,25.133274,106000
4/26/1993,43.78125,43.9375,43.28125,43.40625,24.935789,62600
4/27/1993,43.34375,43.875,43.34375,43.875,25.205088,156800
4/28/1993,43.8125,43.90625,43.71875,43.78125,25.151232,85900
4/29/1993,43.875,43.96875,43.625,43.96875,25.258938,85000
4/30/1993,44.125,44.28125,44.03125,44.03125,25.294855,88500
5/3/1993,44.09375,44.3125,43.90625,44.3125,25.456438,80500
5/4/1993,44.40625,44.625,44.34375,44.46875,25.546181,149100
5/5/1993,44.46875,44.75,44.46875,44.59375,25.617992,109000
5/6/1993,44.53125,44.5625,44.40625,44.4375,25.528231,54700
5/7/1993,44.46875,44.46875,44.28125,44.34375,25.474384,68000
5/10/1993,44.40625,44.6875,44.40625,44.4375,25.528231,113900
5/11/1993,44.4375,44.625,44.3125,44.625,25.635946,42600
5/12/1993,44.4375,44.59375,44.4375,44.5625,25.60004,31000
5/13/1993,44.375,44.375,44,44.03125,25.294855,129100
5/14/1993,44.03125,44.15625,43.96875,44,25.276905,63500
5/17/1993,44.125,44.15625,43.9375,44.15625,25.366652,34000
5/18/1993,44.1875,44.21875,43.96875,44.125,25.3487,105200
5/19/1993,44.125,45.03125,43.84375,45.03125,25.869333,50200
5/20/1993,45.03125,45.15625,44.9375,45.15625,25.941128,98200
5/21/1993,45.1875,45.25,44.71875,44.75,25.707764,221400
5/24/1993,44.84375,45.09375,44.84375,44.9375,25.815485,30500
5/25/1993,45.125,45.125,45.03125,45.03125,25.869333,191800
5/26/1993,45.15625,45.625,45.125,45.59375,26.192472,102400
5/27/1993,45.65625,45.65625,45.375,45.4375,26.102705,53800
5/28/1993,45.40625,45.40625,45,45.21875,25.977036,79100
6/1/1993,45.375,45.8125,45.3125,45.65625,26.228371,28300
6/2/1993,45.53125,45.75,45.34375,45.59375,26.192472,20300
6/3/1993,45.5,45.5,45.34375,45.4375,26.102705,21600
6/4/1993,45.3125,45.3125,45.09375,45.28125,26.012957,32000
6/7/1993,45.375,45.375,45.125,45.125,25.923185,121400
6/8/1993,45,45,44.71875,44.71875,25.689798,104500
6/9/1993,44.875,45.0625,44.8125,44.875,25.779554,43300
6/10/1993,44.84375,44.9375,44.75,44.90625,25.797504,17900
6/11/1993,45.0625,45.15625,44.90625,45.09375,25.905231,647400
6/14/1993,45.15625,45.1875,45.03125,45.03125,25.869333,64200
6/15/1993,45.09375,45.125,44.9375,44.9375,25.815485,142400
6/16/1993,44.9375,45.03125,44.8125,45.03125,25.869333,330900
6/17/1993,45.125,45.1875,45.03125,45.1875,25.959085,37400
6/18/1993,44.84375,44.84375,44.5,44.5,25.745316,58500
6/21/1993,44.625,44.625,44.53125,44.59375,25.799545,29300
6/22/1993,44.65625,44.65625,44.5625,44.625,25.817631,137500
6/23/1993,44.625,44.625,44.21875,44.21875,25.582598,227600
6/24/1993,44.34375,44.8125,44.34375,44.8125,25.926117,243700
6/25/1993,44.78125,44.90625,44.75,44.78125,25.908033,44800
6/28/1993,45,45.28125,44.9375,45.28125,26.197313,439900
6/29/1993,45.21875,45.21875,45,45.0625,26.070747,207500
6/30/1993,45.125,45.21875,45,45.0625,26.070747,437600
7/1/1993,45.125,45.125,44.875,44.9375,25.998434,605700
7/2/1993,44.78125,44.8125,44.53125,44.6875,25.853798,285400
7/6/1993,44.625,44.75,44.15625,44.21875,25.582598,246400
7/7/1993,44.1875,44.40625,44.1875,44.34375,25.654924,343700
7/8/1993,44.375,44.9375,44.3125,44.84375,25.944187,248200
7/9/1993,44.84375,44.96875,44.75,44.96875,26.016514,378200
7/12/1993,44.90625,44.96875,44.84375,44.9375,25.998434,373700
7/13/1993,44.96875,45.09375,44.65625,44.90625,25.980345,389600
7/14/1993,44.9375,45.1875,44.90625,45.0625,26.070747,617300
7/15/1993,45.03125,45.03125,44.78125,44.875,25.962265,443800
7/16/1993,44.90625,44.9375,44.6875,44.75,25.889956,216400
7/19/1993,44.75,44.75,44.59375,44.71875,25.871861,188200
7/20/1993,44.6875,44.84375,44.46875,44.84375,25.944187,68500
7/21/1993,44.78125,44.8125,44.65625,44.8125,25.926117,142700
7/22/1993,44.75,44.8125,44.5,44.5,25.745316,632400
7/23/1993,44.59375,44.71875,44.5625,44.71875,25.871861,286200
7/26/1993,44.84375,45.0625,44.84375,44.96875,26.016514,121300
7/27/1993,45,45.03125,44.78125,44.9375,25.998434,92800
7/28/1993,44.84375,44.9375,44.78125,44.84375,25.944187,30800
7/29/1993,44.9375,45.21875,44.875,45.09375,26.088827,331000
7/30/1993,45.09375,45.09375,44.78125,44.84375,25.944187,75300
8/2/1993,44.90625,45.125,44.90625,44.96875,26.016514,41300
8/3/1993,45.0625,45.1875,44.84375,45,26.034592,81600
8/4/1993,45,45.09375,44.875,45,26.034592,434000
8/5/1993,45,45,44.84375,44.90625,25.980345,36800
8/6/1993,45.03125,45.0625,44.90625,44.96875,26.016514,402300
8/9/1993,45.09375,45.34375,45,45.21875,26.161144,828200
8/10/1993,45.1875,45.21875,45.125,45.1875,26.143068,604900
8/11/1993,45.15625,45.3125,45.15625,45.1875,26.143068,542200
8/12/1993,45.3125,45.3125,44.90625,45.0625,26.070747,303700
8/13/1993,45.09375,45.15625,45.09375,45.125,26.106903,103500
8/16/1993,45.15625,45.5,45.15625,45.375,26.251547,241800
8/17/1993,45.34375,45.53125,45.34375,45.53125,26.341934,369300
8/18/1993,45.6875,45.875,45.65625,45.78125,26.486589,414300
8/19/1993,45.8125,45.8125,45.71875,45.78125,26.486589,28500
8/20/1993,45.6875,45.8125,45.65625,45.8125,26.504654,80700
8/23/1993,45.625,45.75,45.625,45.71875,26.450422,15600
8/24/1993,45.71875,46.21875,45.71875,46.21875,26.739683,273400
8/25/1993,46.21875,46.4375,46.15625,46.25,26.757774,242300
8/26/1993,46.28125,46.53125,46.09375,46.28125,26.775854,120000
8/27/1993,46.15625,46.25,46.15625,46.25,26.757774,25700
8/30/1993,46.28125,46.5,46.28125,46.4375,26.866255,183500
8/31/1993,46.40625,46.5625,46.34375,46.5625,26.938562,66500
9/1/1993,46.40625,46.59375,46.40625,46.5,26.902411,136500
9/2/1993,46.53125,46.59375,46.3125,46.34375,26.812014,472400
9/3/1993,46.3125,46.4375,46.25,46.375,26.830095,630500
9/7/1993,46.375,46.4375,46,46.0625,26.649294,196400
9/8/1993,46.0625,46.0625,45.59375,45.90625,26.55891,269900
9/9/1993,45.71875,46.03125,45.71875,46,26.613134,239200
9/10/1993,46.125,46.4375,46.0625,46.40625,26.848164,106500
9/13/1993,46.5625,46.5625,46.4375,46.4375,26.866255,66900
9/14/1993,46.3125,46.3125,46.09375,46.25,26.757774,184500
9/15/1993,46.0625,46.40625,45.90625,46.375,26.830095,101000
9/16/1993,46.3125,46.34375,46.15625,46.1875,26.721615,54300
9/17/1993,45.875,45.90625,45.75,45.8125,26.669796,200900
9/20/1993,45.875,45.96875,45.4375,45.4375,26.451496,57800
9/21/1993,45.5,45.5625,44.8125,45.28125,26.360537,318200
9/22/1993,45.4375,45.71875,45.375,45.65625,26.578833,439700
9/23/1993,45.78125,45.9375,45.71875,45.90625,26.724388,88500
9/24/1993,45.84375,45.875,45.71875,45.78125,26.651617,53500
9/27/1993,46.125,46.28125,46.125,46.28125,26.942686,274600
9/28/1993,46.3125,46.3125,46.15625,46.1875,26.888111,158300
9/29/1993,46.1875,46.3125,45.96875,46.03125,26.797146,221000
9/30/1993,46.03125,46.125,45.84375,45.9375,26.742573,99300
10/1/1993,45.875,46.21875,45.8125,46.15625,26.869917,22700
10/4/1993,46.21875,46.21875,46.09375,46.21875,26.906292,1038500
10/5/1993,46.3125,46.3125,46,46.15625,26.869917,436500
10/6/1993,46.1875,46.375,46.125,46.125,26.851721,209200
10/7/1993,46.1875,46.1875,45.96875,46,26.77895,59400
10/8/1993,46.125,46.15625,45.71875,46.0625,26.815336,54400
10/11/1993,46.15625,46.25,46.15625,46.15625,26.869917,467100
10/12/1993,46.21875,46.25,46.1875,46.21875,26.906292,26200
10/13/1993,46.25,46.25,46.15625,46.21875,26.906292,139100
10/14/1993,46.40625,46.8125,46.28125,46.8125,27.251951,108100
10/15/1993,47.03125,47.15625,46.90625,47.0625,27.397484,1502500
10/18/1993,47.03125,47.03125,46.875,46.9375,27.324711,722400
10/19/1993,46.875,46.96875,46.59375,46.59375,27.124601,880100
10/20/1993,46.75,46.75,46.5625,46.65625,27.16099,230400
10/21/1993,46.6875,46.6875,46.53125,46.59375,27.124601,56200
10/22/1993,46.65625,46.84375,46.375,46.375,26.997265,390700
10/25/1993,46.40625,46.5625,46.28125,46.5,27.070036,114500
10/26/1993,46.46875,46.5,46.3125,46.46875,27.051836,186200
10/27/1993,46.40625,46.53125,46.40625,46.5,27.070036,118400
10/28/1993,46.5625,46.96875,46.5625,46.84375,27.270128,129600
10/29/1993,46.8125,46.875,46.78125,46.84375,27.270128,80700
11/1/1993,46.78125,47,46.78125,46.96875,27.342926,36400
11/2/1993,46.90625,47,46.65625,46.9375,27.324711,262100
11/3/1993,46.90625,46.90625,46.125,46.34375,26.979071,479100
11/4/1993,46.34375,46.34375,45.8125,45.84375,26.687992,130400
11/5/1993,45.71875,46.0625,45.53125,46.0625,26.815336,363200
11/8/1993,46.09375,46.25,45.96875,46.125,26.851721,367600
11/9/1993,46.4375,46.46875,46.125,46.15625,26.869917,246900
11/10/1993,46.15625,46.5,46.03125,46.5,27.070036,46500
11/11/1993,46.5,46.625,46.34375,46.375,26.997265,88900
11/12/1993,46.46875,46.75,46.4375,46.59375,27.124601,108200
11/15/1993,46.6875,46.6875,46.4375,46.5625,27.106405,243300
11/16/1993,46.65625,46.8125,46.46875,46.78125,27.233765,492600
11/17/1993,46.8125,46.8125,46.40625,46.53125,27.088224,39600
11/18/1993,46.46875,46.5625,46.28125,46.40625,27.015448,240800
11/19/1993,46.25,46.375,46.21875,46.3125,26.960865,106000
11/22/1993,46.1875,46.21875,45.875,46.03125,26.797146,165300
11/23/1993,46.28125,46.3125,46.03125,46.28125,26.942686,89700
11/24/1993,46.40625,46.5,46.34375,46.46875,27.051836,77200
11/26/1993,46.59375,46.59375,46.46875,46.5,27.070036,1019800
11/29/1993,46.625,46.71875,46.3125,46.3125,26.960865,517500
11/30/1993,46.28125,46.5625,46.25,46.34375,26.979071,230000
12/1/1993,46.59375,46.625,46.40625,46.40625,27.015448,379200
12/2/1993,46.5,46.5625,46.40625,46.53125,27.088224,352000
12/3/1993,46.5,46.71875,46.5,46.71875,27.197376,306000
12/6/1993,46.78125,46.9375,46.78125,46.875,27.288332,99500
12/7/1993,46.875,46.90625,46.78125,46.84375,27.270128,88800
12/8/1993,46.84375,46.84375,46.78125,46.84375,27.270128,146700
12/9/1993,46.84375,46.90625,46.625,46.6875,27.179182,416500
12/10/1993,46.71875,46.71875,46.5,46.59375,27.124601,412900
12/13/1993,46.59375,46.875,46.53125,46.875,27.288332,273200
12/14/1993,46.90625,46.90625,46.53125,46.53125,27.088224,41900
12/15/1993,46.59375,46.625,46.46875,46.46875,27.051836,82600
12/16/1993,46.65625,46.65625,46.5625,46.625,27.142792,78200
12/17/1993,46.40625,46.59375,46.375,46.5625,27.291964,104700
12/20/1993,46.53125,46.65625,46.5,46.625,27.328602,68800
12/21/1993,46.5625,46.5625,46.40625,46.46875,27.237019,205700
12/22/1993,46.59375,46.8125,46.5,46.78125,27.420191,410300
12/23/1993,46.75,46.84375,46.6875,46.75,27.401871,533800
12/27/1993,46.75,47,46.75,47,27.548409,447100
12/28/1993,46.96875,47.125,46.9375,47.09375,27.603352,880600
12/29/1993,47.125,47.15625,47,47.03125,27.566717,266700
12/30/1993,47,47,46.75,46.84375,27.456802,219900
12/31/1993,46.9375,47,46.5625,46.59375,27.31028,312900
1/3/1994,46.59375,46.65625,46.40625,46.46875,27.237019,960900
1/4/1994,46.53125,46.65625,46.46875,46.65625,27.346922,164300
1/5/1994,46.71875,46.78125,46.53125,46.75,27.401871,710900
1/6/1994,46.8125,46.84375,46.6875,46.75,27.401871,201000
1/7/1994,46.84375,47.0625,46.71875,47.03125,27.566717,775500
1/10/1994,47.09375,47.59375,46.96875,47.59375,27.896427,593700
1/11/1994,47.5625,47.5625,47.34375,47.5,27.841492,295200
1/12/1994,47.53125,47.53125,47.1875,47.34375,27.749903,158400
1/13/1994,47.21875,47.3125,47.15625,47.21875,27.676632,244300
1/14/1994,47.375,47.5,47.375,47.40625,27.786509,137200
1/17/1994,47.40625,47.46875,47.3125,47.40625,27.786509,17700
1/18/1994,47.46875,47.53125,47.375,47.46875,27.823156,166400
1/19/1994,47.40625,47.46875,47.25,47.34375,27.749903,200800
1/20/1994,47.40625,47.5,47.375,47.46875,27.823156,281100
1/21/1994,47.53125,47.53125,47.34375,47.375,27.768209,85600
1/24/1994,47.34375,47.5625,47.1875,47.1875,27.6583,373800
1/25/1994,47.21875,47.25,47.09375,47.1875,27.6583,310400
1/26/1994,47.1875,47.34375,47.125,47.3125,27.731567,145100
1/27/1994,47.40625,47.8125,47.34375,47.75,27.988001,344500
1/28/1994,47.9375,48.03125,47.875,47.875,28.061272,356500
1/31/1994,48.0625,48.3125,48,48.21875,28.262772,313800
2/1/1994,48.15625,48.15625,47.90625,47.96875,28.116219,303600
2/2/1994,48.125,48.28125,48.09375,48.28125,28.299395,307600
2/3/1994,48.1875,48.1875,47.90625,48.0625,28.171167,466100
2/4/1994,48.0625,48.125,46.96875,46.96875,27.530102,1403200
2/7/1994,46.84375,47.3125,46.84375,47.1875,27.6583,516400
2/8/1994,47.28125,47.28125,47.03125,47.21875,27.676632,188200
2/9/1994,47.25,47.4375,47.1875,47.40625,27.786509,144600
2/10/1994,47.375,47.40625,47,47,27.548409,883900
2/11/1994,47.03125,47.28125,46.8125,47.15625,27.639994,519400
2/14/1994,47.0625,47.375,47,47.21875,27.676632,2742100
2/15/1994,47.3125,47.5,47.25,47.46875,27.823156,374700
2/16/1994,47.53125,47.53125,47.34375,47.4375,27.804838,287600
2/17/1994,47.65625,47.6875,47.03125,47.15625,27.639994,342400
2/18/1994,47.1875,47.21875,46.75,46.875,27.475132,313300
2/22/1994,47,47.34375,47,47.34375,27.749903,154500
2/23/1994,47.40625,47.4375,47.0625,47.21875,27.676632,391700
2/24/1994,47.0625,47.0625,46.5625,46.59375,27.31028,770800
2/25/1994,46.65625,46.8125,46.5625,46.8125,27.438503,531300
2/28/1994,46.9375,47.0625,46.8125,46.8125,27.438503,333000
3/1/1994,46.8125,46.90625,46.375,46.625,27.328602,423600
3/2/1994,46.03125,46.6875,45.90625,46.6875,27.365236,581500
3/3/1994,46.625,46.625,46.4375,46.5625,27.291964,223200
3/4/1994,46.5625,46.8125,46.40625,46.6875,27.365236,595800
3/7/1994,46.84375,47,46.84375,46.9375,27.511768,539800
3/8/1994,46.96875,46.96875,46.6875,46.75,27.401871,880300
3/9/1994,46.8125,47,46.59375,46.96875,27.530102,2500100
3/10/1994,46.9375,46.9375,46.4375,46.59375,27.31028,207400
3/11/1994,46.65625,46.90625,46.40625,46.84375,27.456802,576600
3/14/1994,47.03125,47.03125,46.84375,46.90625,27.493454,345900
3/15/1994,47,47.09375,46.84375,46.875,27.475132,748600
3/16/1994,46.9375,47.25,46.78125,47.25,27.694946,455500
3/17/1994,47.09375,47.3125,47.09375,47.25,27.694946,133000
3/18/1994,46.75,47.03125,46.71875,46.96875,27.688906,365500
3/21/1994,46.8125,46.9375,46.71875,46.84375,27.615181,324800
3/22/1994,46.84375,47.0625,46.75,46.96875,27.688906,435700
3/23/1994,46.9375,47.0625,46.90625,46.9375,27.670475,698500
3/24/1994,46.75,46.84375,46.15625,46.375,27.338882,1200500
3/25/1994,46.40625,46.53125,45.9375,45.9375,27.080957,100900
3/28/1994,46,46.0625,45.59375,46,27.117796,1117200
3/29/1994,46,46.03125,45.09375,45.09375,26.583555,338400
3/30/1994,45.125,45.25,44.46875,44.46875,26.215092,1123900
3/31/1994,44.46875,44.6875,43.53125,44.59375,26.288794,788800
4/4/1994,43.34375,44.03125,43.34375,43.90625,25.883503,2627300
4/5/1994,44.34375,44.8125,44.34375,44.8125,26.417763,1179000
4/6/1994,44.875,44.90625,44.5,44.8125,26.417763,516500
4/7/1994,44.78125,45.125,44.53125,45.03125,26.546717,666100
4/8/1994,44.9375,44.9375,44.46875,44.6875,26.344061,242400
4/11/1994,44.8125,45.0625,44.703125,44.875,26.454586,203300
4/12/1994,44.921875,45,44.71875,44.8125,26.417763,1409200
4/13/1994,44.796875,44.90625,44.25,44.578125,26.279589,364100
4/14/1994,44.5,44.828125,44.40625,44.59375,26.288794,419900
4/15/1994,44.578125,44.78125,44.515625,44.59375,26.288794,387300
4/18/1994,44.640625,44.765625,44.15625,44.296875,26.113773,369100
4/19/1994,44.25,44.53125,43.984375,44.359375,26.15062,472200
4/20/1994,44.40625,44.515625,44.078125,44.3125,26.123011,508000
4/21/1994,44.5,44.96875,44.34375,44.90625,26.473003,200300
4/22/1994,45.015625,45.046875,44.734375,44.859375,26.445391,301800
4/25/1994,44.84375,45.359375,44.84375,45.328125,26.721706,394600
4/26/1994,45.265625,45.34375,45.1875,45.28125,26.69409,399000
4/28/1994,45.1875,45.25,44.8125,44.953125,26.50066,287000
4/29/1994,44.875,45.15625,44.8125,45.09375,26.583555,481900
5/2/1994,45.09375,45.71875,44.9375,45.375,26.749348,275000
5/3/1994,45.390625,45.40625,45.0625,45.328125,26.721706,183400
5/4/1994,45.421875,45.421875,45.078125,45.25,26.675671,401900
5/5/1994,45.296875,45.375,45.1875,45.1875,26.638828,659800
5/6/1994,44.96875,44.96875,44.59375,44.75,26.380915,216300
5/9/1994,44.625,44.75,44.28125,44.359375,26.15062,499300
5/10/1994,44.578125,44.84375,44.546875,44.703125,26.353271,583400
5/11/1994,44.65625,44.71875,44.171875,44.296875,26.113773,210600
5/12/1994,44.578125,44.625,44.40625,44.515625,26.242739,305200
5/13/1994,44.640625,44.640625,44.296875,44.515625,26.242739,321300
5/16/1994,44.609375,44.75,44.515625,44.53125,26.251934,450400
5/17/1994,44.5625,45.1875,44.5,45.1875,26.638828,470200
5/18/1994,45.21875,45.6875,45.015625,45.515625,26.832237,824800
5/19/1994,45.421875,45.859375,45.421875,45.734375,26.961214,531000
5/20/1994,45.65625,45.6875,45.5,45.5625,26.859882,370400
5/23/1994,45.515625,45.53125,45.34375,45.484375,26.813835,262700
5/24/1994,45.609375,45.84375,45.609375,45.671875,26.924366,549600
5/25/1994,45.5,45.828125,45.34375,45.796875,26.998049,738200
5/26/1994,45.78125,45.9375,45.734375,45.828125,27.016483,369600
5/27/1994,45.75,45.875,45.671875,45.875,27.044106,162000
5/31/1994,45.734375,45.90625,45.65625,45.8125,27.007261,160000
6/1/1994,45.703125,46.015625,45.5625,46.015625,27.127008,200500
6/2/1994,46.046875,46.046875,45.890625,45.96875,27.09938,55100
6/3/1994,46,46.390625,45.859375,46.234375,27.25597,550400
6/6/1994,46.328125,46.46875,46.1875,46.21875,27.246756,99300
6/7/1994,46.140625,46.21875,46.03125,46.15625,27.209915,120600
6/8/1994,46.265625,46.265625,45.78125,45.78125,26.988859,131900
6/9/1994,45.984375,46.03125,45.890625,46.03125,27.136232,80500
6/10/1994,46.078125,46.203125,46.078125,46.109375,27.182289,83100
6/13/1994,46.046875,46.1875,46.03125,46.171875,27.219122,109700
6/14/1994,46.3125,46.546875,46.3125,46.53125,27.430988,161000
6/15/1994,46.546875,46.5625,46.3125,46.34375,27.320457,142800
6/16/1994,46.34375,46.46875,46.296875,46.4375,27.375715,44000
6/17/1994,46.15625,46.203125,45.8125,45.875,27.222904,403800
6/20/1994,45.546875,45.625,45.4375,45.484375,26.9911,137400
6/21/1994,45.453125,45.453125,44.90625,45.09375,26.759306,139200
6/22/1994,45.21875,45.421875,45.171875,45.265625,26.861301,279900
6/23/1994,45.34375,45.40625,44.9375,45,26.703672,922500
6/24/1994,44.78125,44.78125,44,44.0625,26.147362,353800
6/27/1994,44.234375,44.828125,44.015625,44.828125,26.601692,371200
6/28/1994,44.84375,44.84375,44.25,44.609375,26.47187,5382300
6/29/1994,44.671875,45.015625,44.625,44.75,26.555321,311800
6/30/1994,44.828125,44.84375,44.3125,44.46875,26.388428,271900
7/1/1994,44.6875,44.6875,44.375,44.5625,26.444052,406900
7/5/1994,44.65625,44.859375,44.515625,44.796875,26.583124,112000
7/6/1994,44.625,44.8125,44.46875,44.734375,26.546066,174800
7/7/1994,44.734375,44.921875,44.6875,44.921875,26.657312,66700
7/8/1994,44.640625,44.984375,44.625,44.90625,26.648043,148400
7/11/1994,44.9375,45.015625,44.53125,44.75,26.555321,124000
7/12/1994,44.765625,44.828125,44.515625,44.8125,26.592405,257300
7/13/1994,44.828125,45.03125,44.828125,44.890625,26.638763,532700
7/14/1994,45.109375,45.46875,45.078125,45.375,26.926203,494200
7/15/1994,45.34375,45.484375,45.328125,45.390625,26.935467,49100
7/18/1994,45.390625,45.578125,45.390625,45.46875,26.98184,72300
7/19/1994,45.546875,45.5625,45.375,45.375,26.926203,609500
7/20/1994,45.40625,45.40625,45.0625,45.171875,26.80566,185300
7/21/1994,45.171875,45.296875,45.078125,45.265625,26.861301,86300
7/22/1994,45.375,45.40625,45.25,45.34375,26.907663,151600
7/25/1994,45.359375,45.453125,45.3125,45.40625,26.944744,120900
7/26/1994,45.390625,45.421875,45.3125,45.359375,26.916925,489600
7/27/1994,45.359375,45.359375,45.171875,45.359375,26.916925,83200
7/28/1994,45.359375,45.578125,45.359375,45.453125,26.972576,828200
7/29/1994,45.765625,46.046875,45.75,45.90625,27.241468,459100
8/1/1994,45.9375,46.15625,45.890625,46.125,27.371262,486300
8/2/1994,46.28125,46.375,46.03125,46.1875,27.408346,505500
8/3/1994,46.171875,46.234375,46.09375,46.203125,27.417614,144100
8/4/1994,46.171875,46.21875,45.921875,45.9375,27.260006,231700
8/5/1994,45.703125,45.84375,45.65625,45.78125,27.167284,138400
8/8/1994,45.828125,45.9375,45.78125,45.890625,27.232178,328600
8/9/1994,45.71875,45.96875,45.71875,45.96875,27.278551,105900
8/10/1994,46,46.1875,45.9375,46.140625,27.380535,840300
8/11/1994,46.03125,46.234375,45.734375,45.96875,27.278551,876200
8/12/1994,46.046875,46.34375,46.046875,46.328125,27.491796,184100
8/15/1994,46.375,46.484375,46.3125,46.3125,27.482534,325900
8/16/1994,46.34375,46.6875,46.15625,46.640625,27.677246,1089500
8/17/1994,46.703125,46.734375,46.578125,46.609375,27.658699,133700
8/18/1994,46.453125,46.5625,46.40625,46.453125,27.565975,620000
8/19/1994,46.46875,46.515625,46.3125,46.421875,27.547426,103200
8/22/1994,46.4375,46.4375,46.28125,46.375,27.519621,79700
8/23/1994,46.578125,46.859375,46.515625,46.640625,27.677246,268600
8/24/1994,46.6875,47.140625,46.671875,47.140625,27.973959,254700
8/25/1994,47.09375,47.203125,46.890625,47.015625,27.89978,147400
8/26/1994,47.125,47.78125,47.125,47.6875,28.298483,339500
8/29/1994,47.8125,47.984375,47.640625,47.65625,28.279934,350300
8/30/1994,47.640625,47.859375,47.578125,47.78125,28.354109,36000
8/31/1994,47.703125,47.890625,47.59375,47.65625,28.279934,356200
9/1/1994,47.5,47.53125,47.328125,47.5,28.187195,294600
9/2/1994,47.71875,47.71875,47.21875,47.296875,28.066673,99600
9/6/1994,47.265625,47.359375,47.125,47.3125,28.075945,229800
9/7/1994,47.421875,47.421875,47.21875,47.265625,28.048132,27900
9/8/1994,47.359375,47.5625,47.34375,47.5,28.187195,284800
9/9/1994,47.03125,47.125,46.8125,47,27.890499,488400
9/12/1994,47,47.0625,46.78125,46.859375,27.80706,129400
9/13/1994,46.953125,47.125,46.859375,47,27.890499,389200
